regcode;sepa;name;name_before_quotes;name_in_quotes;name_after_quotes;without_quotes;regtype;regtype_text;type;type_text;registered;terminated;closed;address;index;addressid;region;city;atvk;reregistration_term
40002151568;LV47ZZZ40002151568;"IK ""Lilijas nams""";IK;Lilijas nams;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-12-01;; ;Olaines nov., Olaine, Zeiferta iela 19;2114;101272867;100016077;100003567;0801009;
40002153126;LV79ZZZ40002153126;"Rīgas A.Staņuka daudznozaru individuālais uzņēmums ""ALOVI""";Rīgas A.Staņuka daudznozaru individuālais uzņēmums;ALOVI;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;2010-02-17;; ;Rīga, Anniņmuižas iela 5 - 84;1029;113956846;0;100003003;0010000;
43603038631;LV36ZZZ43603038631;"Sabiedrība ar ierobežotu atbildību ""DARVOZ""";Sabiedrība ar ierobežotu atbildību;DARVOZ;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-03-05;2019-09-20;L;Rīga, Vestienas iela 2;1035;102021020;0;100003003;0010000;
42102026846;LV43ZZZ42102026846;"Liepājas pilsētas Auces daudznozaru individuālais uzņēmums ""AUCE & C0""";Liepājas pilsētas Auces daudznozaru individuālais uzņēmums;AUCE & C0;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1999-06-11;2017-05-17;L;Liepāja, Vērgales iela 2 - 74;3414;116520536;0;100003044;0170000;
40002091061;LV62ZZZ40002091061;"Individuālais komersants ""BALKANIS""";Individuālais komersants;BALKANIS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-07-02;; ;Rīga, Puķu iela 4 - 3;1048;114015933;0;100003003;0010000;
40003369925;"";"Sabiedrība ar ierobežotu atbildību ""LETEKS PLUS""";Sabiedrība ar ierobežotu atbildību;LETEKS PLUS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1997-12-08;2012-03-27;L;Rīga, Maskavas iela 451;1063;101944261;0;100003003;0010000;
50003580131;;"SIA ""VL CENTER"" Latvijas filiāle ""VL BALTIC""";"SIA ""VL CENTER"" Latvijas filiāle";VL BALTIC;"";0;K;Komercreģistrs;AKF;Ārvalsts komersanta filiāle;2002-01-29;2013-12-12;L;Lielvārdes nov., Lielvārde, Edgara Kauliņa aleja 19-24;5070;117220872;100015436;100003501;0741413;
40103763104;LV06ZZZ40103763104;"SIA ""M241""";SIA;M241;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-02-26;; ;Rīga, Anniņmuižas bulvāris 32 - 17;1067;111444523;0;100003003;0010000;
40103006463;"";"Sabiedrība ar ierobežotu atbildību ""MIKAS""";Sabiedrība ar ierobežotu atbildību;MIKAS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-04-27;2010-07-28;L;Rīga, Jauniela 15;1050;101903023;0;100003003;0010000;
40003780108;LV52ZZZ40003780108;"Sabiedrība ar ierobežotu atbildību ""TOMEX R""";Sabiedrība ar ierobežotu atbildību;TOMEX R;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-11-04;2015-02-26;L;Ikšķiles nov., Tīnūžu pag., Ādamlauks, Lupīnu iela 2;5052;102159348;100015428;0;0740625;
40203188556;LV24ZZZ40203188556;"SIA ""NCIT""";SIA;NCIT;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2019-01-07;; ;Rīga, Ezermalas iela 2A - 47;1006;112577966;0;100003003;0010000;
40002002078;LV10ZZZ40002002078;"F.Zubkova individuālais uzņēmums ražošanas-komerciālā firma ""T.F.""";F.Zubkova individuālais uzņēmums ražošanas-komerciālā firma;T.F.;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1991-08-14;2017-05-17;L;Rīga, Salnas iela 12 - 66;1021;113262438;0;100003003;0010000;
40103208926;;"SIA ""999""";SIA;999;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-01-08;2013-12-20;L;Rīga, Aglonas iela 15;1057;103795421;0;100003003;0010000;
48502008075;LV38ZZZ48502008075;"Individuālais komersants ""ZELTA ŠARPĪTES""";Individuālais komersants;ZELTA ŠARPĪTES;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-06-01;; ;Dobeles nov., Dobele, Zaļā iela 44 - 1;3701;115812120;100015813;100003198;0460100;
41503000893;LV23ZZZ41503000893;"Sabiedrība ar ierobežotu atbildību ""RIO""";Sabiedrība ar ierobežotu atbildību;RIO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-07-30;; ;Rīga, Strautu iela 32;1073;104891144;0;100003003;0010000;
48502002119;LV24ZZZ48502002119;"SIA ""ADĪTĀJS""";SIA;ADĪTĀJS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-03-09;; ;Dobeles nov., Dobele, Viestura iela 5;3701;102265873;100015813;100003198;0460100;
51503000541;LV56ZZZ51503000541;"SIA ""ALES""";SIA;ALES;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-05-31;; ;Daugavpils, Vidus iela 24/26;5401;102585835;0;100003011;0050000;
40103151129;;"Sabiedrība ar ierobežotu atbildību ""EKOHIDROTEHNIKA UN KO""";Sabiedrība ar ierobežotu atbildību;EKOHIDROTEHNIKA UN KO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1995-01-12;2013-12-12;L;Rīga, Ludzas iela 2;1003;102675181;0;100003003;0010000;
44103008545;LV09ZZZ44103008545;"SIA ""UVES""";SIA;UVES;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-12-19;2018-09-17;L;Gulbenes nov., Gulbene, Skolas iela 8B;4401;101547898;100015854;100003212;0500100;
40002091413;LV64ZZZ40002091413;"Individuālais komersants ""Servigo""";Individuālais komersants;Servigo;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-07-30;; ;Ogres nov., Ogre, Mālkalnes prospekts 37 - 33;5001;114276017;100015356;100003470;0740201;
40003988048;LV32ZZZ40003988048;"Sabiedrība ar ierobežotu atbildību ""EXITO SI""";Sabiedrība ar ierobežotu atbildību;EXITO SI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-01-28;2015-12-02;L;Siguldas nov., Siguldas pag., Peltes, Klusā iela 15;2150;104986174;100015380;0;0801694;
40008152872;LV41ZZZ40008152872;"Biedrība ""JAMAIYAT PATRICIA ALKHERIA ALALAMIA""";Biedrība;JAMAIYAT PATRICIA ALKHERIA ALALAMIA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2010-01-25;; ;Rīga, Stabu iela 99 - 1;1009;113816811;0;100003003;0010000;
40103679227;LV26ZZZ40103679227;SIA XREF;SIA;XREF;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-06-06;; ;Rīga, Pūces iela 49 - 40C;1082;117682727;0;100003003;0010000;
41502026838;"";"IK ""TARA""";IK;TARA;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-05-24;2012-11-05;L;Daugavpils, Ordeņa iela 232-13;5402;100003011;0;100003011;0050000;
41502026927;"";"IK ""Jūļema""";IK;Jūļema;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-06-22;2012-06-28;L;Daugavpils, Raiņa iela 5;5401;102566567;0;100003011;0050000;
40002015392;LV14ZZZ40002015392;"IK ""AHOJ""";IK;AHOJ;"";0;K;Komercreģistrs;IK;Individuālais komersants;1994-02-07;2019-01-07;L;Daugavpils, Daugavas iela 106A;5401;104849104;0;100003011;0050000;
40003287737;LV25ZZZ40003287737;"Sabiedrība ar ierobežotu atbildību ""PROFARM""";Sabiedrība ar ierobežotu atbildību;PROFARM;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1996-03-25;2018-04-24;L;Rīga, Maskavas iela 40;1050;101943838;0;100003003;0010000;
44103038639;LV40ZZZ44103038639;"SIA ""V LUKSS""";SIA;V LUKSS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-01-19;2018-04-24;L;Rīga, Ganību dambis 26A;1005;106199670;0;100003003;0010000;
40003214911;LV40ZZZ40003214911;"Sabiedrība ar ierobežotu atbildību ""SKANA-2""";Sabiedrība ar ierobežotu atbildību;SKANA-2;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-09-08;2018-04-24;L;Rīga, Ģertrūdes iela 115 - 33;1009;111469595;0;100003003;0010000;
40002089495;LV52ZZZ40002089495;"IK ""PADRENT""";IK;PADRENT;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-02-28;; ;Jūrmala, Meža prospekts 121 - 3;2010;116461412;0;100003036;0130000;
41503000997;LV28ZZZ41503000997;"Sabiedrība ar ierobežotu atbildību Daugavpils pilsētas ""LADA""";Sabiedrība ar ierobežotu atbildību Daugavpils pilsētas;LADA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-08-13;; ;Daugavpils, Liliju iela 20V;5401;105024100;0;100003011;0050000;
40002104050;LV14ZZZ40002104050;"IK ""INESE JANNO""";IK;INESE JANNO;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-06-04;; ;Rīga, Hospitāļu iela 22 - 2;1013;112694395;0;100003003;0010000;
40103569798;LV86ZZZ40103569798;"SIA ""METANTS""";SIA;METANTS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-07-27;2019-02-13;L;Rīga, Imantas iela 2 - 33;1067;112493522;0;100003003;0010000;
40008263523;LV64ZZZ40008263523;"""Sergeja Eizenšteina 49""";"";Sergeja Eizenšteina 49;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2017-04-12;; ;Rīga, Sergeja Eizenšteina iela 49 - 3;1079;113891471;0;100003003;0010000;
41502026984;"";"IK ""Gerzenik""";IK;Gerzenik;"";0;K;Komercreģistrs;IK;Individuālais komersants;2007-07-03;2012-03-14;L;Daugavpils, Jātnieku iela 78-39;5410;110328973;0;100003011;0050000;
53603027911;LV63ZZZ53603027911;"Sabiedrība ar ierobežotu atbildību ""J & G""";Sabiedrība ar ierobežotu atbildību;J & G;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-08-18;2017-04-12;L;Jelgava, Raiņa iela 6;3001;101778631;0;100003028;0090000;
50002113731;LV77ZZZ50002113731;"IK ""SB KONSULTANTS""";IK;SB KONSULTANTS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2005-08-22;; ;Rīga, Imantas iela 4A - 25;1067;112651120;0;100003003;0010000;
40203139885;LV82ZZZ40203139885;"Sabiedrība ar ierobežotu atbildību ""Finatem""";Sabiedrība ar ierobežotu atbildību;Finatem;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-04-24;; ;Rīga, Lēdurgas iela 3 k-4;1034;106607695;0;100003003;0010000;
40103325240;LV71ZZZ40103325240;"SIA ""Bizness Pluss""";SIA;Bizness Pluss;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-09-23;2016-12-22;L;Rīga, Dzirnavu iela 92 - 3;1050;111194644;0;100003003;0010000;
40003731460;LV71ZZZ40003731460;"""DĀLDERU ĪPAŠUMS"" SIA";"";DĀLDERU ĪPAŠUMS;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-03-04;2016-06-14;L;Rīga, Raiņa bulvāris 15;1050;101973805;0;100003003;0010000;
40008287292;LV53ZZZ40008287292;"Motociklu klubs ""WCL MC COURLAND""";"";"Motociklu klubs ""WCL MC COURLAND""";"";1;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2019-05-09;; ;Liepāja, Dzelzceļnieku iela 4;3401;102403554;0;100003044;0170000;
40008264533;LV51ZZZ40008264533;"""Augšup""";"";Augšup;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2017-05-17;; ;Ropažu nov., Garkalnes pag., Skuķīši, 1. līnija 29;2137;104493826;100016784;0;0806000;
40008051217;LV14ZZZ40008051217;"Mednieku biedrība ""BĀRTAVA""";Mednieku biedrība;BĀRTAVA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2000-05-16;; ;"Dienvidkurzemes nov., Otaņķu pag., Rude, ""Rīti"" - 5";3475;116854790;100016495;0;0647980;
40008009987;LV52ZZZ40008009987;"Tukuma mednieku un makšķernieku biedrība ""ZEMĪTE""";Tukuma mednieku un makšķernieku biedrība;ZEMĪTE;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;1995-04-04;; ;Tukuma nov., Zemītes pag., Zemīte, Ieviņu iela 6;3135;103055747;100016710;0;0901294;
43601028022;LV41ZZZ43601028022;"Jelgavas rajona Elejas pagasta zemnieku saimniecība ""DALBIŅI""";Jelgavas rajona Elejas pagasta zemnieku saimniecība;DALBIŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;2002-08-06;; ;"Jelgavas nov., Elejas pag., ""Dalbiņi""";3023;103196976;100016534;0;0544800;
41503001282;LV93ZZZ41503001282;"Sabiedrība ar ierobežotu atbildību ""OSIS SE""";Sabiedrība ar ierobežotu atbildību;OSIS SE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-09-24;; ;Augšdaugavas nov., Subate, Brīvības iela 19;5471;101573118;100016462;100003181;0441615;
43603078988;LV95ZZZ43603078988;"SIA ""DYNAMEX""";SIA;DYNAMEX;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-09-12;; ;Jelgava, Cukura iela 22 - 2;3002;119212124;0;100003028;0090000;
40203076772;LV37ZZZ40203076772;"Sabiedrība ar ierobežotu atbildību ""DELTA Sargs""";Sabiedrība ar ierobežotu atbildību;DELTA Sargs;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-06-21;; ;Rīga, Sabiles iela 11 - 12;1046;113927495;0;100003003;0010000;
54103036061;LV35ZZZ54103036061;"Sabiedrība ar ierobežotu atbildību ""MIGAPE""";Sabiedrība ar ierobežotu atbildību;MIGAPE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-06-29;2017-05-17;L;Kocēnu nov., Kocēnu pag., Rubene, Kalna iela 6 - 9;4227;110139988;100016294;0;0966400;
40008089412;LV53ZZZ40008089412;"Aizkraukles novada biedrība ""Amatnieks""";Aizkraukles novada biedrība;Amatnieks;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2005-03-22;; ;Aizkraukles nov., Aizkraukle, Jaunceltnes iela 21;5101;101630004;100015307;100003077;0320201;
40008148843;LV87ZZZ40008148843;"Biedrība ""Jauniešu organizācija ""4Youth""""";Biedrība;"Jauniešu organizācija ""4Youth""";"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2009-11-02;; ;Limbažu nov., Limbaži, Sporta iela 2 - 36;4001;110910196;100015975;100003358;0660201;
40008096791;LV58ZZZ40008096791;"""Latvijas Salsas Asociācija""";"";Latvijas Salsas Asociācija;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2005-12-19;2019-05-13;L;Rīga, Skudru iela 39 k-4 - 13;1073;113861808;0;100003003;0010000;
40002074339;LV21ZZZ40002074339;"Jūrmalas pilsētas R.Bikkulovas individuālais uzņēmums komercfirma ""RABIK""";Jūrmalas pilsētas R.Bikkulovas individuālais uzņēmums komercfirma;RABIK;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1998-06-19;; ;Jūrmala, Skolas iela 16 - 10;2016;116408031;0;100003036;0130000;
40203069785;LV21ZZZ40203069785;"SIA ""Fobo""";SIA;Fobo;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-17;; ;Ropažu nov., Garkalnes pag., Bukulti, Lejasvīgantu iela 7;1024;105849116;100016784;0;0806000;
41503001738;LV03ZZZ41503001738;"""ENERĢIJAS, VIDES UN METROLOĢIJAS ATTĪSTĪBAS SABIEDRĪBA"" SIA";"";ENERĢIJAS, VIDES UN METROLOĢIJAS ATTĪSTĪBAS SABIEDRĪBA;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-10-16;2020-12-15;L;Daugavpils, Mendeļejeva iela 8;5410;105869410;0;100003011;0050000;
50203219311;LV91ZZZ50203219311;"Sabiedrība ar ierobežotu atbildību ""BISCO""";Sabiedrība ar ierobežotu atbildību;BISCO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2019-07-05;; ;Jelgava, Brīvības bulvāris 28 - 29;3004;111089514;0;100003028;0090000;
41202014312;LV20ZZZ41202014312;"Feldmaņa Talsu rajona individuālais uzņēmums ""KLAIPI""";Feldmaņa Talsu rajona individuālais uzņēmums;KLAIPI;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1998-06-16;; ;"Talsu nov., Valdgales pag., ""Veikala ēka""";3253;100014065;100016390;0;0889200;
41503001333;LV74ZZZ41503001333;"Sabiedrība ar ierobežotu atbildību ""ENERGO HELP""";Sabiedrība ar ierobežotu atbildību;ENERGO HELP;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-09-25;; ;Daugavpils, Rīgas iela 65;5401;102567632;0;100003011;0050000;
41503001386;LV98ZZZ41503001386;"Sabiedrība ar ierobežotu atbildību ""SPEKTORS""";Sabiedrība ar ierobežotu atbildību;SPEKTORS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-09-26;; ;Daugavpils, Alejas iela 83-2;5401;102527164;0;100003011;0050000;
49201006077;LV22ZZZ49201006077;"Arbidānes zemnieku saimniecība ""ROŅI""";Arbidānes zemnieku saimniecība;ROŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-06-02;2016-06-14;L;"Jaunpils nov., Jaunpils pag., Veclauki, ""Roņi""";3145;102864263;100015870;0;0905600;
40003657755;LV54ZZZ40003657755;"Sabiedrība ar ierobežotu atbildību ""JUNVIS""";Sabiedrība ar ierobežotu atbildību;JUNVIS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-12-17;2015-12-02;L;Rīga, Krišjāņa Barona iela 34;1011;101844295;0;100003003;0010000;
40008232129;LV19ZZZ40008232129;Latvijas Marka;"";Latvijas Marka;"";1;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2015-01-09;; ;Rīga, Astras iela 11;1002;101856324;0;100003003;0010000;
48701008808;LV76ZZZ48701008808;"Valles pagasta M.Kalniņas zemnieku saimniecība ""MEŽMALAS""";Valles pagasta M.Kalniņas zemnieku saimniecība;MEŽMALAS;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-11-27;2019-05-09;L;"Vecumnieku nov., Kurmenes pag., ""Mežmalas""";5132;100010082;100016325;0;0326200;
40203077157;LV21ZZZ40203077157;"SIA ""Future Form""";SIA;Future Form;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-06-22;2020-09-08;L;Ādažu nov., Ādaži, Ozolu iela 9;2164;102116508;100015493;0;0804400;
45402007165;"";"Sabiedrība ar ierobežotu atbildību ""LIEPZIEDS V.V.""";Sabiedrība ar ierobežotu atbildību;LIEPZIEDS V.V.;"";0;U;Uzņēmumu reģistra žurnāls;SIA;Sabiedrība ar ierobežotu atbildību;1996-05-31;2003-12-03;L;Jēkabpils rajons, Kūku pagasts, Zīlāni, Laukezera iela 4;5222;101535110;0;0;0567000;
40003933251;LV10ZZZ40003933251;"SIA ""Nova Design""";SIA;Nova Design;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-06-21;2016-12-22;L;Rīga, Visvalža iela 1 - 8;1050;113615401;0;100003003;0010000;
55402008251;"";Jēkabpils rajona J.Asmja individuālais uzņēmums;Jēkabpils rajona J.Asmja individuālais uzņēmums;"";"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1997-04-01;2003-06-06;L;"Jēkabpils rajons, Rubenes pagasts, ""Vējiņi""";5229;103508605;0;0;0568200;
40103537434;LV41ZZZ40103537434;"Sabiedrība ar ierobežotu atbildību ""Kalents""";Sabiedrība ar ierobežotu atbildību;Kalents;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-04-20;2019-02-13;L;Rīga, Dricānu iela 1 - 34;1019;118041073;0;100003003;0010000;
40002113759;LV62ZZZ40002113759;"IK ""INSTALL""";IK;INSTALL;"";0;K;Komercreģistrs;IK;Individuālais komersants;2005-08-23;; ;Rīga, Tadaiķu iela 1 - 15;1058;113497927;0;100003003;0010000;
40103378549;LV14ZZZ40103378549;"Sabiedrība ar ierobežotu atbildību ""North Technology group service""";Sabiedrība ar ierobežotu atbildību;North Technology group service;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-02-09;2019-04-10;L;Rīga, Matīsa iela 43A - 18;1009;112342678;0;100003003;0010000;
40003741295;LV15ZZZ40003741295;"Sabiedrība ar ierobežotu atbildību ""K PROJEKTS""";Sabiedrība ar ierobežotu atbildību;K PROJEKTS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-04-28;2015-12-02;L;Rīga, Margrietas iela 7;1046;101938965;0;100003003;0010000;
40103421659;LV44ZZZ40103421659;"Sabiedrība ar ierobežotu atbildību ""SS AUTO""";Sabiedrība ar ierobežotu atbildību;SS AUTO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-05-26;; ;Mārupes nov., Mārupe, Upesgrīvas iela 31 - 5;2167;117698507;100016583;100003815;0807600;
40203301342;LV20ZZZ40203301342;"SIA ""Odri Sofija""";SIA;Odri Sofija;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2021-03-17;; ;"Cēsu nov., Raiskuma pag., ""Jaunmežciemi""";4154;103848533;100016487;0;0427574;
40002170821;LV39ZZZ40002170821;"IK ""Tavs Stils""";IK;Tavs Stils;"";0;K;Komercreģistrs;IK;Individuālais komersants;2014-02-12;2015-06-02;L;"Ropažu nov., Zaķumuiža, ""Straumēni 2""-27";2133;117752695;100015444;0;0808400;
40002107733;LV95ZZZ40002107733;"Individuālais komersants ""Auto from Italy""";Individuālais komersants;Auto from Italy;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-11-26;2015-12-02;L;Tukuma nov., Tukums, Taisnā iela 22;3104;101218347;100016261;100003671;0900100;
44102003288;LV87ZZZ44102003288;"G.Razminoviča individuālā firma ""LĪVA""";G.Razminoviča individuālā firma;LĪVA;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1993-02-01;2014-10-06;L;Mazsalacas nov., Ramatas pag.;"";100014588;100016036;0;0967600;
44101007757;LV45ZZZ44101007757;"Valmieras rajona Burtnieku pagasta zemnieku saimniecība ""AKMENTIŅI""";Valmieras rajona Burtnieku pagasta zemnieku saimniecība;AKMENTIŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-09-22;; ;"Valmieras nov., Burtnieku pag., ""Akmentiņi""";4206;103599752;100016647;0;0964800;
40002113481;LV02ZZZ40002113481;"Individuālais komersants ""Sapņu Darbnīca""";Individuālais komersants;Sapņu Darbnīca;"";0;K;Komercreģistrs;IK;Individuālais komersants;2005-08-09;2018-09-04;L;Rīga, Tvaika iela 48 - 54;1005;113153036;0;100003003;0010000;
40003684965;LV62ZZZ40003684965;"Sabiedrība ar ierobežotu atbildību ""NORD CONSULTING""";Sabiedrība ar ierobežotu atbildību;NORD CONSULTING;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-06-11;2017-05-17;L;Rīga, Atlantijas iela 6 - 78;1015;111946756;0;100003003;0010000;
40103658013;LV19ZZZ40103658013;"Sabiedrība ar ierobežotu atbildību ""ARTSAN""";Sabiedrība ar ierobežotu atbildību;ARTSAN;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-04-10;2018-09-04;L;Rīga, Ģertrūdes iela 44C;1011;106705297;0;100003003;0010000;
40008244838;LV62ZZZ40008244838;"""Clear Vision""";"";Clear Vision;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2015-11-26;; ;Rīga, Ernesta Birznieka-Upīša iela 27 - 3A;1011;118351932;0;100003003;0010000;
41503001831;LV14ZZZ41503001831;"Sabiedrība ar ierobežotu atbildību firma ""LESMED""";Sabiedrība ar ierobežotu atbildību firma;LESMED;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-11-21;2021-09-24;L;Rīga, Višķu iela 1 - 77;1063;113244436;0;100003003;0010000;
40103218271;LV59ZZZ40103218271;"Sabiedrība ar ierobežotu atbildību ""AXIOMA""";Sabiedrība ar ierobežotu atbildību;AXIOMA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-03-05;2019-10-07;L;Rīga, Dzelzavas iela 63 - 6;1084;111550212;0;100003003;0010000;
